Business_id,Name,Price Range,Review Count,Stars,Cuisine
y4gugUPFULlGwC3DoWhKqQ,Swiss Chalet Rotisserie & Grill,2,3,3.5,American (Traditional)
Y7utXTGESvkNExT6nr2MWw,Chicago,2,9,2,Chicken Wings
YaTVcicMEGa3F8v5clzL1w,Holy Guacamole Fresh Mex,1,3,3,Mexican
YF3EjAHiqfqc_p4p9LXs0w,Ye's Sushi,2,19,3.5,Sushi Bars
yfpixV5IGLY6uezjNiM7Ng,The Pita Factory,1,20,4,Anonymous
YlUdUuJ9TWzLNaexcHmzjA,Rana Döner Kebabs,1,12,4,Anonymous
YLX7g6tyRMRpkAwzSUtsyA,Riverside Fish Hut,1,5,5,Seafood
ynAlJyFhiq1fImUEZ6u6Gw,Bao Sandwich Bar,1,83,4.5,Asian Fusion
yOjq1mnoAtR2D7UU7gOSKA,Wild Wing,0,4,2,Canadian (New)
yTilp8T2v_dZmNJQHbRoHw,Zoup!,3,3,3,Anonymous
YUWz0bf2DgKBb4afHrt3Ig,Gilt Restaurant,3,16,4,Canadian (New)
Z44PflK_OUA7P3eyT0PGQg,Almadina Woodstone Oven & Grill,2,11,3.5,Middle Eastern
Z4UuyC0XJTNQ3bAlluOY9g,Casey's,2,5,3,Canadian (New)
Z6J6n1X-MMg42gLtJW60uA,Wendy's,4,4,2.5,Burgers
zD_0Ubr8kY7vGIwxKZCZZw,East Side Mario's,2,13,2.5,American (Traditional)
zEJxugenoiGFQ_ZZUVPnAw,Chen's Oriental Cuisine,1,29,3,Chinese
ZEztzi5cbAevZ6chnC8YAA,Union Burger,2,11,3,Burgers
zIML0MERIGOwRlLqXltssw,Highland Halal Shawarma,1,11,4.5,Middle Eastern
zK-Z88fJYTMIsS--2gfJsg,Aunty's Kitchen,2,42,3.5,Indian
z-yyekxuq1d3Aix9x9mubg,Kavabean Bistro,1,11,4,Coffee & Tea
